ticker,ISIN,Date,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
VZ,US92343V1044,2017-04-05 01:00:00,143,75,0.0088,0.0070,0.0070,0.0000,0.0140,0.0070,0.0140,0.0070,0.0140,0.0070,0.0000,0.0133,0.0000,0.0000,0.0133,0.0267,0.0000,0.0133,0.0133
VZ,US92343V1044,2017-04-05 10:00:00,215,90,0.0021,0.0047,0.0233,0.0000,0.0047,0.0093,0.0233,0.0140,0.0093,0.0093,0.0000,0.0222,0.0000,0.0000,0.0222,0.0111,0.0222,0.0111,0.0000
VZ,US92343V1044,2017-04-05 20:00:00,60,37,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270
VZ,US92343V1044,2017-04-06 07:00:00,264,46,0.0010,0.0076,0.0227,0.0000,0.0076,0.0038,0.0189,0.0114,0.0114,0.0076,0.0000,0.0435,0.0000,0.0000,0.0000,0.0435,0.0217,0.0435,0.0000
VZ,US92343V1044,2017-04-06 10:00:00,916,476,0.0043,0.0153,0.0197,0.0066,0.0022,0.0153,0.0218,0.0109,0.0131,0.0000,0.0126,0.0294,0.0126,0.0042,0.0210,0.0252,0.0168,0.0126,0.0000
VZ,US92343V1044,2017-04-06 11:00:00,467,234,0.0018,0.0150,0.0193,0.0064,0.0021,0.0150,0.0214,0.0107,0.0128,0.0000,0.0128,0.0299,0.0128,0.0043,0.0214,0.0256,0.0171,0.0128,0.0000
VZ,US92343V1044,2017-04-06 14:00:00,1325,566,0.0049,0.0113,0.0166,0.0045,0.0045,0.0158,0.0309,0.0128,0.0166,0.0015,0.0106,0.0283,0.0106,0.0106,0.0212,0.0283,0.0177,0.0106,0.0000
VZ,US92343V1044,2017-04-06 15:00:00,220,74,0.0061,0.0136,0.0091,0.0045,0.0091,0.0000,0.0455,0.0182,0.0182,0.0136,0.0000,0.0270,0.0135,0.0135,0.0000,0.0541,0.0270,0.0270,0.0135
VZ,US92343V1044,2017-04-06 16:00:00,158,51,0.0028,0.0127,0.0253,0.0000,0.0127,0.0000,0.0127,0.0190,0.0063,0.0000,0.0196,0.0000,0.0000,0.0196,0.0000,0.0196,0.0196,0.0196,0.0000
VZ,US92343V1044,2017-04-06 19:00:00,77,40,0.0052,0.0130,0.0130,0.0000,0.0000,0.0000,0.0260,0.0260,0.0130,0.0260,0.0000,0.0250,0.0000,0.0000,0.0000,0.0250,0.0000,0.0000,0.0250
VZ,US92343V1044,2017-04-07 07:00:00,651,287,0.0029,0.0112,0.0206,0.0047,0.0056,0.0140,0.0328,0.0122,0.0168,0.0019,0.0096,0.0307,0.0096,0.0096,0.0211,0.0326,0.0153,0.0134,0.0000
VZ,US92343V1044,2017-04-07 15:00:00,376,164,0.0025,0.0133,0.0319,0.0027,0.0133,0.0346,0.0133,0.0080,0.0000,0.0106,0.0122,0.0488,0.0061,0.0183,0.0305,0.0122,0.0122,0.0000,0.0183
VZ,US92343V1044,2017-04-10 14:00:00,149,86,0.0017,0.0067,0.0134,0.0000,0.0000,0.0067,0.0134,0.0000,0.0000,0.0201,0.0000,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-11 23:00:00,614,41,0.0072,0.0147,0.0570,0.0016,0.0049,0.0081,0.0179,0.0163,0.0016,0.0049,0.0244,0.0732,0.0000,0.0000,0.0244,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-12 14:00:00,333,57,0.0016,0.0090,0.0240,0.0000,0.0030,0.0120,0.0330,0.0060,0.0030,0.0300,0.0175,0.0175,0.0000,0.0175,0.0175,0.0526,0.0000,0.0000,0.0351
VZ,US92343V1044,2017-04-13 15:00:00,81,20,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0494,0.0000,0.0370,0.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-13 18:00:00,28,0,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-13 19:00:00,255,130,0.0199,0.0118,0.0039,0.0000,0.0039,0.0157,0.0078,0.0078,0.0000,0.0118,0.0231,0.0077,0.0000,0.0000,0.0308,0.0077,0.0154,0.0000,0.0154
VZ,US92343V1044,2017-04-13 20:00:00,229,121,0.0063,0.0087,0.0087,0.0000,0.0131,0.0131,0.0131,0.0087,0.0044,0.0131,0.0165,0.0165,0.0000,0.0083,0.0248,0.0000,0.0083,0.0000,0.0083
VZ,US92343V1044,2017-04-14 07:00:00,361,139,0.0043,0.0139,0.0166,0.0000,0.0055,0.0139,0.0083,0.0111,0.0083,0.0055,0.0288,0.0144,0.0000,0.0072,0.0288,0.0000,0.0072,0.0072,0.0072
VZ,US92343V1044,2017-04-14 17:00:00,194,88,0.0100,0.0000,0.0309,0.0000,0.0412,0.0000,0.0258,0.0155,0.0155,0.0052,0.0000,0.0455,0.0000,0.0455,0.0000,0.0341,0.0000,0.0227,0.0114
VZ,US92343V1044,2017-04-14 18:00:00,184,88,0.0115,0.0000,0.0326,0.0000,0.0435,0.0000,0.0272,0.0163,0.0163,0.0054,0.0000,0.0455,0.0000,0.0455,0.0000,0.0341,0.0000,0.0227,0.0114
VZ,US92343V1044,2017-04-15 11:00:00,612,52,0.0079,0.0197,0.0296,0.0000,0.0066,0.0230,0.0230,0.0066,0.0000,0.0197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0385
VZ,US92343V1044,2017-04-17 07:00:00,275,87,0.0070,0.0182,0.0145,0.0000,0.0000,0.0145,0.0436,0.0109,0.0145,0.0255,0.0115,0.0115,0.0000,0.0000,0.0115,0.0345,0.0115,0.0230,0.0000
VZ,US92343V1044,2017-04-17 14:00:00,347,211,0.0061,0.0090,0.0030,0.0000,0.0030,0.0030,0.0239,0.0060,0.0060,0.0060,0.0100,0.0000,0.0000,0.0000,0.0000,0.0249,0.0050,0.0050,0.0100
VZ,US92343V1044,2017-04-17 16:00:00,262,48,0.0106,0.0153,0.0115,0.0000,0.0000,0.0305,0.0038,0.0038,0.0000,0.0076,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208
VZ,US92343V1044,2017-04-18 07:00:00,252,87,0.0012,0.0159,0.0159,0.0000,0.0000,0.0119,0.0476,0.0119,0.0159,0.0278,0.0115,0.0115,0.0000,0.0000,0.0115,0.0345,0.0115,0.0230,0.0000
VZ,US92343V1044,2017-04-18 13:00:00,290,142,0.0028,0.0000,0.0138,0.0000,0.0138,0.0069,0.0345,0.0000,0.0276,0.0207,0.0000,0.0141,0.0000,0.0282,0.0141,0.0141,0.0000,0.0282,0.0000
VZ,US92343V1044,2017-04-18 15:00:00,768,166,0.0040,0.0130,0.0260,0.0026,0.0078,0.0182,0.0208,0.0026,0.0052,0.0208,0.0120,0.0241,0.0120,0.0000,0.0241,0.0000,0.0000,0.0000,0.0120
VZ,US92343V1044,2017-04-18 16:00:00,503,401,0.0341,0.0093,0.0195,0.0009,0.0067,0.0120,0.0221,0.0053,0.0186,0.0058,0.0098,0.0208,0.0014,0.0063,0.0111,0.0209,0.0076,0.0215,0.0042
VZ,US92343V1044,2017-04-18 20:00:00,61,24,0.0063,0.0000,0.0000,0.0000,0.0164,0.0000,0.0328,0.0000,0.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0000,0.0417,0.0000
VZ,US92343V1044,2017-04-18 21:00:00,7,0,0.0077,0.0103,0.0277,0.0000,0.0277,0.0208,0.0103,0.0139,0.0000,0.0103,0.0250,0.0500,0.0000,0.0250,0.0375,0.0250,0.0125,0.0000,0.0125
VZ,US92343V1044,2017-04-19 00:00:00,976,610,0.0115,0.0123,0.0082,0.0000,0.0020,0.0164,0.0205,0.0164,0.0123,0.0143,0.0164,0.0098,0.0000,0.0033,0.0197,0.0295,0.0197,0.0164,0.0131
VZ,US92343V1044,2017-04-19 07:00:00,107,27,0.0010,0.0000,0.0654,0.0000,0.0280,0.0187,0.0000,0.0374,0.0000,0.0093,0.0000,0.0741,0.0000,0.0000,0.0370,0.0000,0.0370,0.0000,0.0000
VZ,US92343V1044,2017-04-19 12:00:00,7,0,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250,0.0500,0.0000,0.0250,0.0375,0.0250,0.0125,0.0000,0.0125
VZ,US92343V1044,2017-04-19 13:00:00,150,113,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0178,0.0000,0.0178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0000,0.0156,0.0000
VZ,US92343V1044,2017-04-19 19:00:00,828,458,0.0120,0.0121,0.0290,0.0024,0.0145,0.0302,0.0242,0.0145,0.0072,0.0242,0.0087,0.0218,0.0044,0.0066,0.0153,0.0328,0.0153,0.0109,0.0262
VZ,US92343V1044,2017-04-20 07:00:00,568,306,0.0030,0.0071,0.0426,0.0035,0.0142,0.0307,0.0213,0.0106,0.0071,0.0236,0.0000,0.0328,0.0066,0.0066,0.0131,0.0328,0.0131,0.0131,0.0240
VZ,US92343V1044,2017-04-20 10:00:00,142,20,0.0022,0.0070,0.0070,0.0000,0.0000,0.0000,0.0141,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-20 12:00:00,2627,1477,0.0518,0.0085,0.0144,0.0000,0.0102,0.0230,0.0065,0.0020,0.0027,0.0098,0.0144,0.0169,0.0000,0.0093,0.0283,0.0061,0.0022,0.0043,0.0072
VZ,US92343V1044,2017-04-20 13:00:00,567,378,0.0051,0.0106,0.0423,0.0000,0.0476,0.0106,0.0000,0.0053,0.0053,0.0053,0.0159,0.0476,0.0000,0.0476,0.0159,0.0000,0.0079,0.0079,0.0000
VZ,US92343V1044,2017-04-20 14:00:00,94,46,0.0053,0.0168,0.0285,0.0000,0.0351,0.0334,0.0100,0.0067,0.0051,0.0051,0.0171,0.0340,0.0000,0.0341,0.0340,0.0043,0.0000,0.0043,0.0000
VZ,US92343V1044,2017-04-20 15:00:00,155,94,0.0139,0.0121,0.0274,0.0000,0.0185,0.0111,0.0090,0.0106,0.0073,0.0047,0.0143,0.0329,0.0000,0.0158,0.0115,0.0072,0.0121,0.0086,0.0021
VZ,US92343V1044,2017-04-20 16:00:00,845,644,0.0099,0.0142,0.0320,0.0000,0.0284,0.0095,0.0059,0.0130,0.0071,0.0012,0.0171,0.0326,0.0000,0.0202,0.0093,0.0062,0.0124,0.0078,0.0016
VZ,US92343V1044,2017-04-20 17:00:00,402,213,0.0064,0.0183,0.0024,0.0000,0.0000,0.0122,0.0147,0.0049,0.0073,0.0024,0.0204,0.0000,0.0000,0.0000,0.0091,0.0136,0.0045,0.0091,0.0045
VZ,US92343V1044,2017-04-20 18:00:00,20,13,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-20 20:00:00,1048,816,0.0171,0.0134,0.0382,0.0000,0.0305,0.0095,0.0057,0.0115,0.0076,0.0019,0.0147,0.0368,0.0000,0.0221,0.0098,0.0074,0.0098,0.0098,0.0025
VZ,US92343V1044,2017-04-20 22:00:00,264,70,0.0070,0.0000,0.0379,0.0000,0.0076,0.0227,0.0303,0.0076,0.0076,0.0000,0.0000,0.0857,0.0000,0.0286,0.0571,0.0000,0.0286,0.0286,0.0000
VZ,US92343V1044,2017-04-21 00:00:00,1022,748,0.0147,0.0137,0.0391,0.0000,0.0333,0.0078,0.0059,0.0117,0.0078,0.0020,0.0160,0.0374,0.0000,0.0214,0.0080,0.0080,0.0107,0.0107,0.0027
VZ,US92343V1044,2017-04-21 07:00:00,1160,789,0.0072,0.0133,0.0411,0.0000,0.0305,0.0102,0.0097,0.0119,0.0084,0.0031,0.0164,0.0414,0.0000,0.0225,0.0110,0.0091,0.0116,0.0116,0.0043
VZ,US92343V1044,2017-04-21 12:00:00,7,0,0.0052,0.0197,0.0307,0.0000,0.0197,0.0373,0.0230,0.0098,0.0076,0.0143,0.0327,0.0327,0.0000,0.0131,0.0458,0.0261,0.0131,0.0065,0.0065
VZ,US92343V1044,2017-04-21 15:00:00,532,318,0.0056,0.0150,0.0602,0.0038,0.0263,0.0188,0.0188,0.0150,0.0075,0.0188,0.0126,0.0629,0.0063,0.0189,0.0126,0.0063,0.0252,0.0000,0.0126
VZ,US92343V1044,2017-04-21 16:00:00,28,21,0.0037,0.0000,0.1429,0.0000,0.0357,0.0000,0.0000,0.0357,0.0000,0.0000,0.0000,0.1905,0.0000,0.0476,0.0000,0.0000,0.0476,0.0000,0.0000
VZ,US92343V1044,2017-04-21 17:00:00,117,79,0.0042,0.0085,0.0171,0.0000,0.0085,0.0342,0.0171,0.0000,0.0171,0.0085,0.0000,0.0253,0.0000,0.0000,0.0253,0.0000,0.0000,0.0127,0.0127
VZ,US92343V1044,2017-04-23 09:00:00,241,16,0.0038,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-24 14:00:00,564,376,0.0047,0.0090,0.0020,0.0000,0.0020,0.0070,0.0120,0.0120,0.0040,0.0050,0.0029,0.0015,0.0000,0.0000,0.0059,0.0059,0.0088,0.0000,0.0029
VZ,US92343V1044,2017-04-24 20:00:00,380,197,0.0090,0.0474,0.0263,0.0079,0.0105,0.0500,0.0237,0.0026,0.0079,0.0211,0.0406,0.0305,0.0102,0.0203,0.0609,0.0203,0.0051,0.0051,0.0102
VZ,US92343V1044,2017-04-24 21:00:00,376,147,0.0075,0.0023,0.0365,0.0000,0.0160,0.0274,0.0023,0.0000,0.0023,0.0000,0.0000,0.0307,0.0000,0.0307,0.0000,0.0061,0.0000,0.0061,0.0000
VZ,US92343V1044,2017-04-24 22:00:00,239,73,0.0066,0.0167,0.0126,0.0000,0.0084,0.0251,0.0126,0.0000,0.0000,0.0042,0.0137,0.0274,0.0000,0.0274,0.0137,0.0137,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-24 23:00:00,263,120,0.0093,0.0190,0.0266,0.0038,0.0190,0.0342,0.0228,0.0076,0.0114,0.0114,0.0167,0.0500,0.0083,0.0250,0.0333,0.0000,0.0167,0.0000,0.0083
VZ,US92343V1044,2017-04-25 07:00:00,263,120,0.0022,0.0196,0.0274,0.0039,0.0196,0.0333,0.0235,0.0078,0.0117,0.0117,0.0137,0.0502,0.0091,0.0274,0.0320,0.0000,0.0183,0.0000,0.0091
VZ,US92343V1044,2017-04-25 08:00:00,896,389,0.0094,0.0067,0.0525,0.0000,0.0134,0.0033,0.0100,0.0067,0.0033,0.0067,0.0154,0.0308,0.0000,0.0154,0.0077,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-25 13:00:00,328,184,0.0028,0.0138,0.0124,0.0000,0.0069,0.0083,0.0124,0.0097,0.0028,0.0082,0.0114,0.0143,0.0000,0.0057,0.0057,0.0114,0.0057,0.0028,0.0086
VZ,US92343V1044,2017-04-25 19:00:00,14,0,0.0490,0.0101,0.0303,0.0000,0.0101,0.0050,0.0253,0.0101,0.0050,0.0101,0.0119,0.0595,0.0000,0.0238,0.0000,0.0476,0.0000,0.0000,0.0238
VZ,US92343V1044,2017-04-25 20:00:00,224,158,0.0242,0.0066,0.0245,0.0000,0.0161,0.0179,0.0169,0.0444,0.0151,0.0009,0.0075,0.0318,0.0000,0.0187,0.0168,0.0019,0.0580,0.0000,0.0019
VZ,US92343V1044,2017-04-25 21:00:00,58,46,0.0011,0.0000,0.0345,0.0000,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-26 00:00:00,622,254,0.0208,0.0064,0.0611,0.0000,0.0129,0.0032,0.0064,0.0064,0.0032,0.0032,0.0157,0.0315,0.0000,0.0157,0.0079,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-26 07:00:00,646,270,0.0059,0.0069,0.0584,0.0000,0.0123,0.0034,0.0083,0.0062,0.0034,0.0048,0.0156,0.0311,0.0000,0.0140,0.0078,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-26 12:00:00,393,336,0.0020,0.0074,0.0186,0.0049,0.0000,0.0025,0.0198,0.0074,0.0049,0.0049,0.0058,0.0216,0.0058,0.0000,0.0029,0.0173,0.0087,0.0029,0.0058
VZ,US92343V1044,2017-04-26 20:00:00,94,32,0.0053,0.0213,0.0106,0.0000,0.0000,0.0106,0.0213,0.0319,0.0106,0.0213,0.0625,0.0000,0.0000,0.0000,0.0313,0.0313,0.0313,0.0313,0.0000
VZ,US92343V1044,2017-04-26 21:00:00,759,299,0.0035,0.0211,0.0369,0.0000,0.0303,0.0211,0.0171,0.0171,0.0000,0.0198,0.0167,0.0502,0.0000,0.0502,0.0167,0.0167,0.0167,0.0000,0.0167
VZ,US92343V1044,2017-04-26 22:00:00,525,184,0.0071,0.0248,0.0362,0.0000,0.0400,0.0267,0.0171,0.0190,0.0000,0.0171,0.0163,0.0489,0.0000,0.0489,0.0163,0.0163,0.0163,0.0000,0.0163
VZ,US92343V1044,2017-04-26 23:00:00,387,72,0.0099,0.0258,0.0336,0.0000,0.0362,0.0310,0.0155,0.0155,0.0000,0.0155,0.0278,0.0278,0.0000,0.0556,0.0278,0.0000,0.0278,0.0000,0.0000
VZ,US92343V1044,2017-04-27 05:00:00,818,403,0.0050,0.0171,0.0672,0.0000,0.0037,0.0171,0.0134,0.0073,0.0037,0.0134,0.0223,0.0645,0.0000,0.0074,0.0124,0.0124,0.0074,0.0050,0.0124
VZ,US92343V1044,2017-04-27 14:00:00,324,171,0.0010,0.0093,0.0062,0.0000,0.0031,0.0031,0.0154,0.0123,0.0031,0.0062,0.0117,0.0117,0.0000,0.0058,0.0000,0.0117,0.0117,0.0058,0.0000
VZ,US92343V1044,2017-04-27 21:00:00,136,21,0.0007,0.0588,0.0074,0.0000,0.0074,0.0515,0.0294,0.0294,0.0074,0.0074,0.0476,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-04-28 07:00:00,324,171,0.0033,0.0090,0.0056,0.0000,0.0023,0.0033,0.0169,0.0079,0.0033,0.0056,0.0102,0.0102,0.0000,0.0041,0.0000,0.0142,0.0061,0.0061,0.0000
VZ,US92343V1044,2017-04-28 22:00:00,288,167,0.0042,0.0035,0.0521,0.0000,0.0208,0.0069,0.0069,0.0174,0.0035,0.0035,0.0000,0.0299,0.0000,0.0180,0.0000,0.0120,0.0180,0.0060,0.0060
VZ,US92343V1044,2017-04-29 06:00:00,694,205,0.1111,0.0274,0.0173,0.0000,0.0317,0.0245,0.0216,0.0245,0.0101,0.0130,0.0244,0.0195,0.0000,0.0244,0.0293,0.0195,0.0293,0.0098,0.0195
VZ,US92343V1044,2017-04-29 11:00:00,2690,778,0.0204,0.0293,0.0175,0.0030,0.0190,0.0280,0.0225,0.0173,0.0097,0.0113,0.0180,0.0180,0.0026,0.0180,0.0206,0.0206,0.0154,0.0129,0.0129
VZ,US92343V1044,2017-04-29 12:00:00,781,201,0.0909,0.0294,0.0307,0.0013,0.0154,0.0410,0.0218,0.0179,0.0141,0.0090,0.0299,0.0398,0.0000,0.0100,0.0547,0.0249,0.0100,0.0149,0.0050
VZ,US92343V1044,2017-05-01 12:00:00,781,201,0.0009,0.0294,0.0307,0.0013,0.0154,0.0410,0.0230,0.0179,0.0141,0.0102,0.0299,0.0398,0.0000,0.0100,0.0547,0.0249,0.0100,0.0149,0.0050
VZ,US92343V1044,2017-05-01 13:00:00,84,35,0.0015,0.0119,0.0000,0.0000,0.0000,0.0119,0.0238,0.0000,0.0119,0.0119,0.0286,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-05-01 14:00:00,917,721,0.0082,0.0214,0.0086,0.0000,0.0021,0.0108,0.0145,0.0075,0.0075,0.0156,0.0261,0.0110,0.0000,0.0027,0.0137,0.0158,0.0083,0.0096,0.0117
VZ,US92343V1044,2017-05-01 17:00:00,920,289,0.0057,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-01 19:00:00,1080,235,0.0097,0.0204,0.0333,0.0046,0.0167,0.0250,0.0250,0.0148,0.0130,0.0111,0.0128,0.0340,0.0043,0.0128,0.0170,0.0213,0.0043,0.0170,0.0085
VZ,US92343V1044,2017-05-01 20:00:00,1701,490,0.0135,0.0176,0.0207,0.0022,0.0097,0.0269,0.0168,0.0088,0.0071,0.0093,0.0171,0.0222,0.0000,0.0102,0.0290,0.0136,0.0068,0.0051,0.0017
VZ,US92343V1044,2017-05-01 23:00:00,426,127,0.0033,0.0141,0.0305,0.0000,0.0188,0.0258,0.0235,0.0023,0.0070,0.0399,0.0236,0.0472,0.0000,0.0315,0.0472,0.0315,0.0000,0.0000,0.0315
VZ,US92343V1044,2017-05-02 12:00:00,920,289,0.0016,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-02 14:00:00,370,329,0.0030,0.0384,0.0251,0.0000,0.0053,0.0053,0.0145,0.0000,0.0000,0.0145,0.0371,0.0252,0.0000,0.0059,0.0030,0.0134,0.0000,0.0000,0.0104
VZ,US92343V1044,2017-05-02 15:00:00,77,23,0.0017,0.0000,0.0000,0.0000,0.0130,0.0260,0.0519,0.0000,0.0390,0.0130,0.0000,0.0000,0.0000,0.0435,0.0435,0.0435,0.0000,0.0435,0.0000
VZ,US92343V1044,2017-05-02 18:00:00,920,289,0.0091,0.0080,0.0117,0.0007,0.0058,0.0168,0.0168,0.0066,0.0080,0.0065,0.0037,0.0073,0.0000,0.0092,0.0220,0.0128,0.0165,0.0037,0.0037
VZ,US92343V1044,2017-05-03 12:00:00,920,289,0.0019,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-03 13:00:00,726,419,0.0038,0.0041,0.0055,0.0000,0.0014,0.0069,0.0083,0.0000,0.0028,0.0069,0.0072,0.0024,0.0000,0.0000,0.0119,0.0024,0.0000,0.0000,0.0024
VZ,US92343V1044,2017-05-03 14:00:00,78,44,0.0016,0.0000,0.0000,0.0000,0.0000,0.0256,0.0128,0.0128,0.0000,0.0256,0.0000,0.0000,0.0000,0.0000,0.0227,0.0000,0.0227,0.0000,0.0000
VZ,US92343V1044,2017-05-03 15:00:00,920,289,0.0051,0.0121,0.0181,0.0010,0.0040,0.0131,0.0121,0.0020,0.0040,0.0060,0.0063,0.0189,0.0000,0.0032,0.0063,0.0032,0.0032,0.0000,0.0000
VZ,US92343V1044,2017-05-03 19:00:00,918,663,0.0254,0.0163,0.0065,0.0000,0.0033,0.0000,0.0359,0.0033,0.0261,0.0098,0.0226,0.0045,0.0000,0.0000,0.0000,0.0317,0.0045,0.0317,0.0000
VZ,US92343V1044,2017-05-03 21:00:00,1149,447,0.0014,0.0104,0.0117,0.0006,0.0026,0.0091,0.0110,0.0006,0.0052,0.0052,0.0086,0.0073,0.0000,0.0012,0.0037,0.0073,0.0012,0.0049,0.0012
VZ,US92343V1044,2017-05-04 07:00:00,308,231,0.0038,0.0152,0.0057,0.0000,0.0019,0.0000,0.0342,0.0038,0.0304,0.0038,0.0196,0.0049,0.0000,0.0000,0.0000,0.0343,0.0049,0.0343,0.0000
VZ,US92343V1044,2017-05-04 16:00:00,294,214,0.0042,0.0034,0.0102,0.0000,0.0000,0.0034,0.0204,0.0000,0.0068,0.0306,0.0047,0.0000,0.0000,0.0000,0.0047,0.0187,0.0000,0.0047,0.0280
VZ,US92343V1044,2017-05-04 18:00:00,60,37,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0000,0.0000,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270
VZ,US92343V1044,2017-05-04 20:00:00,604,404,0.0079,0.0050,0.0265,0.0000,0.0066,0.0033,0.0199,0.0083,0.0017,0.0099,0.0074,0.0173,0.0000,0.0025,0.0025,0.0124,0.0025,0.0000,0.0074
VZ,US92343V1044,2017-05-05 12:00:00,920,289,0.0025,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-05 13:00:00,329,202,0.0017,0.0152,0.0334,0.0000,0.0122,0.0152,0.0243,0.0061,0.0030,0.0365,0.0149,0.0495,0.0000,0.0149,0.0248,0.0099,0.0099,0.0000,0.0198
VZ,US92343V1044,2017-05-05 14:00:00,95,34,0.0021,0.0211,0.0000,0.0000,0.0105,0.0316,0.0105,0.0105,0.0000,0.0105,0.0000,0.0000,0.0000,0.0000,0.0294,0.0000,0.0294,0.0000,0.0000
VZ,US92343V1044,2017-05-05 16:00:00,920,289,0.0074,0.0202,0.0215,0.0013,0.0124,0.0280,0.0130,0.0039,0.0033,0.0091,0.0085,0.0171,0.0000,0.0057,0.0085,0.0057,0.0057,0.0000,0.0000
VZ,US92343V1044,2017-05-05 18:00:00,283,248,0.0156,0.0418,0.0269,0.0000,0.0134,0.0209,0.0104,0.0060,0.0000,0.0075,0.0427,0.0297,0.0000,0.0167,0.0260,0.0074,0.0056,0.0000,0.0037
VZ,US92343V1044,2017-05-05 20:00:00,185,168,0.0238,0.0049,0.0000,0.0000,0.0000,0.0000,0.0461,0.0000,0.0146,0.0315,0.0053,0.0000,0.0000,0.0000,0.0000,0.0450,0.0000,0.0159,0.0291
VZ,US92343V1044,2017-05-05 21:00:00,385,297,0.0021,0.0208,0.0312,0.0000,0.0156,0.0234,0.0052,0.0182,0.0026,0.0052,0.0236,0.0370,0.0000,0.0168,0.0303,0.0034,0.0168,0.0034,0.0034
VZ,US92343V1044,2017-05-06 06:00:00,603,115,0.0204,0.0182,0.0149,0.0017,0.0216,0.0299,0.0232,0.0133,0.0066,0.0299,0.0174,0.0174,0.0087,0.0174,0.0261,0.0087,0.0087,0.0000,0.0087
VZ,US92343V1044,2017-05-06 07:00:00,788,606,0.0345,0.0249,0.0249,0.0000,0.0114,0.0259,0.0021,0.0187,0.0000,0.0052,0.0291,0.0278,0.0000,0.0106,0.0331,0.0000,0.0172,0.0000,0.0040
VZ,US92343V1044,2017-05-06 11:00:00,1222,230,0.0060,0.0178,0.0145,0.0017,0.0201,0.0284,0.0228,0.0134,0.0067,0.0290,0.0174,0.0174,0.0087,0.0145,0.0261,0.0087,0.0087,0.0000,0.0087
